ID,Aleppo,Alexandria,Algiers,Amman,Aswan,Baghdad,Basra,Beirut,Benghazi,Cairo,Damascus,Doha,Fes,Jeddah,Jerusalem,Khartoum,Mosul,MSA,Muscat,Rabat,Riyadh,Salt,Sanaa,Sfax,Tripoli,Tunis
16696,بتريدني آخدلك صورتك؟,تحب إنى آخد صورتك؟,تحب ناخذلك تصويرة؟,بتحب أخد صورتك؟,عايزنى أخدلك صورة؟,تريدني اخذ صورتك؟,تريدين اخذ صورت؟,صورك؟,تبيني ناخذلك صورة؟,تحب آخد صورتك؟,اياني آخدلك صورة؟,تبغيني اصورك؟,تبغيني نصورك؟,تباني اخذ صورة لك؟,بتحب أخدلك صورتك؟,دايرني اخد صورتك؟,تغيديني اخذلك صورتك؟,تريدني ألتقط صورة,تحب اصورك؟,تبغيني نصورك؟,تبيني اخذ صورتك؟,بتحب انو اخد صورك؟,تشتيني اشل صورتك؟,تحب ناخذلك تصويرة؟,تبيني ناخدلك صورة؟,تحب نصورك؟
16709,أخدت هالوجبة.,ماأخدتش الطبق دة.,مخذيتش الطبق.,كان عندي الصحن.,معنديش الطبق ده.,اخذت الصحن.,جان عندي الصحن.,أكلت هالصحن.,ماعنديش التبسي هضا.,ماكلتش الطبق ده كدة.,أكلت الوجبة.,طلبت هالطبق.,ماعنديش الطبق.,جربت الطبق دا.,أخدت هدا الطبق.,عندي الصحن دا.,اخذتو الطبق.,يكن الطبق,كان عندي هالطبق.,ماخديتش الطبق.,حصلت الطبق.,خذت الطبق,حصلتش الطبق.,خذيتش الصحن هذا.,ماخديتش منها الأكله هادي.,معنديش الماكلة هادي.
16718,جرحت اصبعتي. شي مطهر؟,قطعت صوباعى. فى مطهر؟,قطعت صبعي. عندك مطهر؟,جرحت إصبعي. مطهر؟,جرحت صباعي. فيه مطهر؟,جرحت اصبعي. اكو مطهر؟,كصيت صبعي. اكو مطهر؟,أصيت إصبعي. شي مطهر؟,جرحت صبعي. أي مطهر؟,عورت صباعي. فيه مطهر؟,جرحت اصبعتي. مطهر؟,قصيت صبعي. مطهر؟,قطعت صبعي. كاين شي مطهر؟,قطعت أصابعي. فيه مطهر؟,جرحت اصبعي. مطهر؟,قطعت مصبعي. مطهر؟,قصيتو اصبعي. اكو مطهر؟,لقد قطع إصبعي يوجد مطهر,قصيت صبعي. مطهر؟,ضربت صبعي. كاين شي مطهر؟,قطعت اصبعي. فيه مطهر؟,جرحت اصبعي معقم؟,قطعت اصبعي. به مطهر؟,جرحت صبعي. عندكمشي دواء متاع قيح؟,جرحت صبعي. عندك مطهر؟,قصيت صبعي، فما معقم؟
16723,خرج آخد طابع خمسة وتسعين سنت؟,آخد طابع بخمسة وتسعين سنت؟,نتحصل طابع بخمسة تسعون سنتيم؟,آخد طوابع بخمسة وتسعين سنت؟,آخد طابع بخمسة وتسعين سنت؟,تنطيني طابع ابو خمسة سنت؟,اريد طابع بخمسة وتسعين سنت؟,آخد طابع بئيمة خمسة وتسعين سنت؟,ناخذ طابع خمسه وتسعين سنت؟,آلاقي طابع بخمسة وتسعين سنت؟,تعطيني طابع بخمسة وتسعين سنت؟,تعطيني طابع بخمسة وتسعين سنت؟,ناخد طابع ديال خمسة وتسعين سنتيمترا؟,ختم خمسة وتسعين سنت؟,بتقدر تعطيني طابع بخمسة تسعين سنت؟,احصل علي طابعة بخمسة وتسعين سنت؟,اطيق احصل طابع ابو تسعه وخمسين سنت؟,يمكنني الحصول طابع فئة خمسة وتسعين سنتاً,احصل ختم خمسة وتسعين سنت؟,نحصل طابع فياس خمسة تسعسن سنتيمتر؟,احصل طابع بخمسة وتسعين سنت؟,اخذ طابع خمس تسعين سنت؟,تدي طابع ابو خمسه-وتسعين؟,انجم ناخذ تنبري متاع خمسة تسعين فرنك؟,نحصل طابع متاع خمسة تسعين سنت؟,نجم ناخو طابع متع خمسة تسعين سنت؟
16736,أكون بالتمانة إلا ربع.,هكون الساعة تمانية إلا ربع.,نكون الثامنة غير ربع.,أكون التمنية إلا ربع.,هبقى الساعة تمانية الا ربع.,اكون موجود بالثمانية الا ربع.,اكون ثمانية الا ربع.,بوصل لهونيك الساعة تمانة إلا ربع.,حنكون الثمانية الا ربع.,حكون ع الساعة تمانية إلا ربع.,كون عالساعة تمانة إلا ربع.,بكون هني ثمان إلا ربع.,غادي الثمنية قل ربع.,حكون تمانية الا ربع.,أكون التمنية الا ربع.,ح أكون التامنة إلا ربع.,غاح اكون بالثميني الا ربع.,سأكون الساعة الثامنة الربع,بكون ثمان الا ربع.,غادي نكون التمنية قل ربع.,بكون الساعة ثمانية الا ربع.,اكون ثمنية الا ربع,شا اكون هانا ثمان الا ربع.,نكون الثمنية غير ربع.,حنكون غادي التمانية الا ربع.,نكون معا ثمنية غير ربع.
16746,عطر.,عاوز برفان.,حبيت الريحة.,عطر.,كنت عايز برافان.,اريد عطر.,اريد شوي عطر.,عطر.,نبي شوية عطر.,عايز شوية برفان.,شوية عطر.,بغيت عطر.,بغيت شوية ديال العطور.,أبا عطر.,ريحا.,داير بعض العطر.,اغيد شويه عطر.,أريد عطراً,ابغا بعض العطر.,بغيت شي ريحة.,ابغى عطر.,شوية عطر,اشتي شويه عطر.,نحب اوفاح.,نبي ريحة.,نحب شويا برفوم.
16747,خرج آخد جدول مواعيد؟,آخد جدول مواعيد العمل؟,نتحصل جدول زمني؟,آخد جدول المواعيد؟,اخد جدول الواعيد؟,اخذ الجدول الزمني؟,اكدر احصل الجدول الزمني؟,بدئر آخد جدول زمني؟,ناخذ جدول مواعيد؟,آخد جدول زمني؟,تعطيني جدول مواعيد؟,تعطيني جدول التوقيت؟,تعطيني جدول زمني؟,اخذ جدول الوقت؟,بتقدر تعطيني جدول أوقات؟,اخد جدول زمني؟,احصل الجدول الزمني؟,بجدول مواعيد,عندي جدول زمني؟,نحصل جدول زمني؟,اخذ جدول الوقت؟,اخذ طاولة وقت؟,تدي جدول زمني؟,نشوف الوقت؟,نحصل جدول مواعيد؟,نجم ناخو جدول الاوقات؟
16751,رايح عالمدرسة هون؟,رايح المدرسة هنا؟,تروح للمدرسة؟,تروح المدرسة هون؟,بتروح المدرسة هنا؟,انته تروح للمدرية هنا؟,تروح للمدرسة هنا؟,تتعلم بالمدرسة هون؟,تمشي للمدرسة هنا؟,رايح المدرسة هنا؟,رايح عالمدرسة هون؟,بتروح المدرسة هني؟,غادي تمشي للمدرسة هنا؟,حتروح المدرسة هنا؟,تروح مدرسة هون؟,ماشى للمدرسة هنا؟,تغوح مدرسي هوني؟,ستذهب المدرسة,تروح المدرسة هنا؟,كاتمشي للمدرسة هنا؟,تذهب لمدرسة هنا؟,بتروح مدرسة هون؟,عتسير المدرسه هانا؟,تمشي للمدرسة؟,تمشي لمدرسة هنايا؟,بش تمشي للمدرسة إلي لهنا؟
16758,شقد كان فيه؟,كان فيها كام؟,كاين بزاف لداخل؟,كم كان فيه؟,كان فيه ايه؟,شكد جان بيها؟,شكد جان بي؟,أديش كان بألبو؟,كان؟,كان فيه إيه؟,أديش كان فيه؟,كم كان فيه؟,كان فيه؟,كان؟,قديش كان فيو؟,كم كان فيه؟,اشقد كان اكو بينو؟,كم كان ثمنها,بجم كان؟,شجال كان فيه؟,كم كان فيه؟,قديش كان فيه؟,كم كان داخله؟,عندنا برشا الداخل؟,كان فيه؟,كان فيه؟
16760,فندق الهيلتون بعيد هون؟,فندق هيلتون بعيد هنا؟,الهلتون بعيد هنا؟,فندق الهلتون بعيد هون؟,فندق الهيلتون بعيد هنا؟,فندق الهيلتون بعيد منا؟,فندق هيلتون بعيد منا؟,أوتيل هيلتون بعيد هون؟,هوتيل هيلتون بعيد هنا؟,فندق هيلتون بعيد هنا؟,فندق هيلتون بعيد هون؟,فندق الهيلتون بعيد هني؟,فندق هيلتون بعيد هنا؟,فنقد الهيلتون بعيدن هنا؟,أوتيل الهيلتون بعيد هون؟,فندق الهيلتون بعيد هنا؟,فندق الهيلتون بعيد هوني؟,فندق هيلتون بعيد,فندق هيلتون بعيد هنا؟,أوطيل هيلتون بعيد هنا؟,فندق الهيلتون بعيد هنا؟,فندق هيلتون قريب هون؟,فندق هيلتون بعيد هانا؟,هيلتون بعيد هوني؟,هوتيل الهلتون بعيد هنايا؟,هوتيل هيلتون بعيد هنا؟
16769,متأكد أني حطيتو بشنتايتي.,متأكد إنى حطيته فى شنطتى.,راني متأكد بلي درتو حامل الملفات ديالي.,متأكد حطيته بمحفظتي.,متاكد حطيته شنطتي.,متأكد خليتها بالحقيبة مالتي.,متأكد خليته بجنطتي.,أكيد حطيتو بشنطتي.,متأكد حطيته شنطتي.,متأكد حطيتها شنطتي.,متأكد حطيته بشنتايتي.,متأكد خليته شنطتي.,متأكد بلي حطيتو فحقيبتي.,متاكد حطيتها الشنطة.,متأكد حطيتو شنتتي.,متأكد ختيته شنطتي.,متكد خليتوها بجنطتي.,متأكد أنني وضعتها محفظة الأوراق الخاصة بي,متأكد أنني خليته حقيبتي.,متأكد حطيتو فالباليزة ديالي.,متأكد حطيته شنطتي.,متأكد انو حطيتها بشنتتي الصغيرة,متاكد طرحته شنطتي.,متأكد الي حطيته كلاسوري.,متاكد حطيته شنطتي.,متاكد إلي حطيته ساكي.
16770,رفاع إيديك.,الإيدين فوق.,اليدين السماء.,إرفعوا إيديكم.,إرفعو الأيدين.,ارفع ايدك.,ارفع ايدك.,إيديك لفوء.,الايدين فوق.,ارفع إيدك.,ارفاع إيديك.,ارفع يدك.,ارفع يديك.,استسلم.,الايدين لفوق.,الايادي فوق.,الايادي للاعلى.,ارفعوا أيديكم,ارفع يديك.,هز يديك.,يدك فوق.,ارفع ايدك,ارفعو ايديكم.,يديكم الفوق.,يدين فوق.,يديك الفوق.
16771,شي مطعم بتنصح فيه قريب هون؟,فى مطعم ترشحه قريب هنا؟,كاين مطعم تنصحني بيه قريب هنا؟,مطعم بتقدر تنصحني فيه قريب هون؟,فيه مطعم قريب تنصحني بيه؟,اكو مطعم تنصح بيه قريب منا؟,اكو مطعم تنصح بي قريب منا؟,شي مطعم بتنصحني أريب هون؟,مطعم تنصح بيه قريب هنا؟,فيه مطعم تدلني عليه قريب هنا؟,فيك تقترح شي مطعم قريب هون؟,مطعم تقترحه قريب هني؟,كاين شي مطعم يمكنلك توصيني بيه ويكون قريب هنا؟,فيه أي مطعم تقترحه قريب هنا؟,مطعم بتنصح فيه قريب هون؟,كافيتريا بتزكيها قريب هنا؟,اكو مطعم تنصح بينو قغيب هوني؟,يوجد مطعماً يمكنك تزكيه بالقرب,مطعم توصيني عليه بالقرب هنا؟,تنصحني بشي مطعم قريب هنا؟,فيه مطعم تنصح فيه قريب هنا؟,مطعم بتنصح فيه قريب هون؟,تنصحونا بطعم قريب هانا؟,فما مطعم تنصحنا بيه قريب هوني؟,مطعم تنصح بيه قريب هنايا؟,فماش مطعم قريب تنجم تطلب منو؟
16773,أي واحد بتفضل، غامق ولا كاشف؟,تفضل أنهى، تقيل ولا خفيف؟,تفضل، بلون غامق ولا فاتح؟,مين حتفضله، غامق وإلا فاتح؟,بتفضله، غامق ولا فاتح؟,تفضل، غامق فاتح؟,تفضل الطوخ الفاتح؟,بتفضل الغامئ الفاتح؟,أي واحد تفضل، غامق فاتح؟,بتحب إيه أكتر، فاتح ولا غامق؟,بتفضل، غامق ولا فاتح؟,تفضل، غامق فاتح؟,لكتفضل، غامق ولا مفتوح؟,أيش تحب، الغامق ولا الفاتح؟,بتفضل، غامق ولا فاتح؟,ياتو بتفضل؟ غامض ول فاتح؟,تفضل، عميق فاتح؟,أيهما تفضل داكن أم فاتح,تفضله، غامق خفيف؟,كاتفضل، الغامق المفتوح؟,أي واحد تفضل، غامق ولا فاتح؟,واحد بتفضل، الغامق الفاتح؟,يعجبك، الظلمي الضوء؟,شنوة تحب، الغامق ولا الفاتح؟,اما احسن عندك، داكن الا هافت؟,شنوة تفظل، إظلام ولا إضو؟
16781,خرج تقلي لوين طايرين؟,تقوللى طايرين فين؟,تقولي نروحو؟,تحكيلي متوجهين؟,تقولى طايرين فين؟,تكولي طايرين؟,تكدر تكلي جاي نطير؟,فيك تئلي لوين مسافرين؟,تقولي نحنا مسافرين؟,تقولي طايرين فين؟,تقلي لوين مسافرين؟,تخبرني طايرين لوين؟,تقلي غنطيرو؟,تقولي رأيحين؟,بتقدر تحكيلي مسافرين؟,تكلمني طايرين؟,اتطيق تقلي ايمتي غاح نطيغ؟,تخبرني مكان تحليق الطائرة الآن,تخبرني نطير؟,تقول غاديين؟,تعلمني مسافرين؟,بتقدر تحكيلي نطير؟,تقل لاين عنسافر؟,تنجم تقلي ماشين؟,تقولي حني بنطيرو؟,تنجمش تقولي قاعدين نطيرو؟
16793,بطاقة نقل، سمحت.,تذكرة نقل، سمحت.,تذكرة مراسلة، فضلك.,نقل تذكرة، سمحت.,تذكرة تنقل، سمحت.,تذاكر تحويل، رجاءً.,تذكرة نقل، رجاءا.,بطاءة تحويل، إزا بتريد.,تذكرة نقل، سمحت.,تذكرة مواصلة، سمحت.,تذكرة نقل، سمحت.,تذكرة تحويل، سمحت.,نقل التذكرة، عافاك.,تذكرة تحويل، سمحت.,تزكرة تنقل، سمحت.,تزكرة تحويل، فضلك.,الباطاقه، رجاءا.,تذكرة نزول وركوب طائرة أخرى فضلك,تحويل تذكرة، فضلك.,تذكرة الإرسال، عافاك.,تذكرة استبدال، سمحت.,تذكرة النقل، سمحت,تذكره نقل، سمحت.,تسكرة بعثان، يعيشك.,تذكرة تحويل، سمحت.,تذكرة متع نقل، فظلك.
16796,محل حلو لرحلة يوم واحد؟,المكان الحلو لنزهة يوم واحد؟,نقدرو نصيبو مكان شباب باش نديرو رحلة ليوم واحد؟,مكان حلو لرحلة ليوم-واحد؟,مكان لطيف ينفع لجولة ليوم واحد؟,مكان زين مال سفره يوم واحد؟,اكو مكان حلو لونسة يوم واحد؟,شي مطرح حلو لرحلة ليوم واحد؟,مكان حلو لزردة يوم واحد؟,ألاقي مكان جميل لرحلة يوم احد؟,مكان ظريف لرحلة يوم واحد؟,الاماكن الزينة حق رحلة يوم واحد؟,كاين شي بلاصة زوينة لرحلة ليوم واحد؟,أيش فيه مكان حلو حق رحلة ليوم واحد؟,مكان حلو للراحة ليوم واحد؟,محل جميل لرحلة سياحية يوم واحد؟,اكو مكان حلو لرحله يوم ويحد؟,يوجد مكان لطيف لقضاء نزهة ليوم واحد,مكان جميل لرحلة ليوم واحد؟,كاينة شي بلاصة زوينة للرحلات فنهار واحد؟,المكان الجميل لرحلة يوم واحد؟,مكان حلو لرحلة يوم واحد؟,به بقعه حاليه نعمل يوم رحله؟,انجموا نلقاو بلاصة باهية باش نعملوا خرجة بنهار؟,مكان حلو لرحلة متاع يوم؟,نلقى بلاصة تحفونة لنهار متع دورة؟
16799,شنتاية الكيلي الحمرا بنفس ستايل هي.,عاوز الشنطة الريد كيلى بنفس الستايل دة.,راني حاب ساك كيلي أحمر نفس الطراز هاذا.,نفس حمار شنطة كيلي بنفس النمط.,كنت عايز شنطة كيلي الحمرة نفس الإستايل ده.,اريد كيس كيلي الأحمر بنفس تريب هذا.,اريد جنطة كيلي حمرة بنفس الستايل.,جزدان كيلي أحمر نفس ستايل هيدا.,نبي شنطة كيلي الحمره نفس الستايل زي هضا.,عايز شنطة كيلي الحمرا بنفس النظام ده.,شنتاية كيلي الحمرا بنفس موديل هاد.,بغيت شنطة كيلي الحمرة بنفس هالستايل.,بغيت كيس كيلي الحمراء نفس الشكل بحال هادا.,أبا شنطة كيلي الحمراء نفس تصميم دا.,شنتة كيلي حمرا نفس هدا الستايل.,داير شنطة كيلي الحمراء نفس الاستايل زي دي.,اغيد جنطه ريد كلي بنفس التصميم مال هذي.,أريد حقيبة كيلي حمراء نفس الطراز,أريد كيس كيلي الحمراء نفس الشكل نفس هذا.,بغيت كيس كيلي احمر فنفس النوع د هادا.,ابغى حقيبة كيلي الحمراء بنفس التصميم هذا.,شنتة كيلي لون احمر نفس ستايل هاي.,اشتي شنطه كيلي الحمراء نفس الموديل.,نحب الساك كللي الاحمر الي نفس الفورمة هذا.,نبي شنطة كيللي حمره نفس الموديل متاع هادي.,نحب الصاك الحمرة متع كيلي عندها نفس المواصفات متع هاذي.
16805,لسا تعمل هداك الجدول؟,لسة هتعمل الجدول دة؟,مازال نقدرو نحافظو التواريخ؟,لسا تنفذ المخطط؟,لسة هتعمل الجدول ده؟,بعدك تسوي الجدول؟,يسوي الجدول؟,تعمل هالبرنامج؟,مزال تبي تدير الجدول هضكي؟,لسه بتعمل الجدول الزمني ده؟,لسه تعمل جدول المواعيد؟,للحين بتسوي الجدول؟,مزال غاتدير داك الجدول الزمني؟,باقي حتسوي داك الجدول؟,لسا تعمل هداك الجدول؟,لسة ح يعمل الجدول داك؟,غاح تعمل هذاك الجدول؟,ستزال تعمل جدول المواعيد,بعدك بتخلي هالجدول الزمني؟,ديما كاتدير الجدول؟,باقي بتسوي الجدول؟,لسه تعمل الجدول؟,عادك عتفعل هذاك الجدول؟,مازلنا نجموا نحطوا التواريخ؟,مازال حتمشي علي نفس المواعيد؟,مزلت بش تمشي إجدول هاك؟
16810,إيمت بيفتح البنك؟,البنك بيفتح الساعة كام؟,آما ساعة يفتح البنك؟,متى البنك بفتح؟,البنك بيفتح إمتى؟,شوكت البنك يفتح؟,يمته يفتح البنك؟,أي ساعة بيفتح البنك؟,أي وقت يفتح المصرف؟,البنك بيفتح إمتى؟,أنو ساعة بيفتح البنك؟,الساعة كم يفتح البنك؟,شمن وقت غايفتح البنك؟,متى يفك البنك؟,أي ساعة بيفتح البنك؟,الزمن البفتح فيه البنك؟,باي وقت بفتح البنك؟,متى يفتح المصرف,الوقت يفتح فيه البنك؟,وقتاش كاتفتح البنكة؟,متى يفتح البنك؟,ساعة البنك بفتح؟,ايحين بيفتح البنك؟,وقتاش تحل البانكا؟,أما وقت يفتح البنك؟,أما وقت تحل البانكة؟
16811,حاسس بالمرض.,حاسس إنى عيان.,مانيش نحس بروحي مليح.,حاسس مريض.,حاسس تعبان.,دا احس بيه.,احس روحي مريض.,مريض.,حاس بمرض.,حاسس تعبان.,حاسس حالي مرضان.,احس مريض.,حاش بالمرض.,احس تعبان.,حاسس حالي عيان.,أشعر تمام.,اشعر بالمرض.,أشعر بالإعياء,أشعر بالمرض.,كانحس براسي مريض.,احس مريض.,حاس حالي مريض,احس بتعب.,نحس فروحي موش لاباس.,حاسس روحي مريض.,نحس روحي مريض.
16819,عم بخربط. عندك مانع ترسملي خريطة؟,اتلخبط. عندك مانع ترسم لى خريطة؟,مربك. ترسملي مخطط؟,عم بتخربط. بتمانع ترسملي خريطة؟,اتلخبطت. ترسملي خريطة؟,اختلطت عليه. ترسملي خريطة؟,بيدت ارتبك. تكدر ترسملي خريطة؟,ضعت. عندك مانع ترسملي خريطة؟,بديت حاير. تمانع ترسملي خريطة؟,مرتبك. عندك مانع ترسم خريطة؟,عم خربط. ترسملي خريطة؟,قاعد اضيع. ترسم خريطة؟,كنحس براسي مخربق. ترسملي خريطة؟,احترت، تمانع ترسملي خريطة؟,اتخربشت. بتقدر ترسملي خريطة؟,بقيت مشوش. تمانع ترسم خريطة؟,مشوش. تمانع ترسملي خريطه للي؟,سأرتبك تمانع رسم خريطة,مرتبك. تمانع رسم خريطة لي؟,تلفت. ترسم ليا واحد الخريطة؟,مشوش. تمانع ترسم خريطة؟,اتخربطت عندك مانع ترسملي خريطة؟,مربوش. ترسم خريطه؟,بعضو. تسورلي بيانو؟,حرت. عادي ترسملي خريطة؟,دخلت بعذي، تنجم تصورلي خريطة؟
16822,برا.,برة.,الخارج.,برا.,برة.,بره.,برا.,برا.,برا.,برة.,برا.,برع.,خارج.,برا.,برا.,برة.,بغه.,بالخارج,برع.,خارج.,برا.,برا,خارج.,البرة.,برا.,البرا.
16829,خدني عالمشفى.,خدنى للمستشفى.,اديني للمستشفى.,خدني المستشفى.,خدني للمستشفى.,اخذني للمستشفى.,اخذني للمستشفى.,خدني عالمستشفى.,خوذني للمستشفى.,خدني للمستشفى.,خدني عالمستشفى.,ودني المستشفى.,ديني للمستشفى.,خذني للمستشفي.,خدني المستشفى.,وديني للمستشفى.,خذني للمستشفى.,خذني المستشفى,خذني المستشفي.,اديني للسبيطار.,خذني للمستشفى.,خذني المستشفى,شلني للمستشفى.,هزني للسبيطار.,ارفعني للمستشفى.,هزني لسبيتار.
16833,أجي عالمشفى كل يوم؟,أجى المستشفى كل يوم؟,نجي للمستشفى كل يوم؟,آجي المستشفى كل يوم؟,اجي المستشفى كل يوم؟,اجي للمستشفى كول يوم؟,اجي للمستشفى يومية؟,إجي عالمستشفى كل يوم؟,نجي للمستشفى كل يوم؟,آجي المستشفى كل يوم؟,إجي عالمستشفى كل يوم؟,اجي المستشفى كل يوم؟,خاصني نمشي للمستشفى كل يوم؟,اجي المستشفي كل يوم؟,أجي المستشفى كل يوم؟,أجي للمستشفى كل يوم؟,اجي للمستشفى كل يوم؟,يجب آتي المستشفى كل يوم,اروح المستشفى كل يوم؟,خاصني نمشي يوميا للسبيطار؟,اجي للمستشفى كل يوم؟,اجي المستشفى كل يوم؟,ضروري اجي للمستشفى يوميه؟,لازمني نرجع للسبيطار كل يوم؟,نجي للمستشفى كل يوم؟,نجي لسبيتار كل يوم؟
16837,بطني عم توجعني.,معدتى بتوجعنى.,عندي وجع كرشي.,معدتي بتوجعني.,معدتي بتوجعني.,معدتي توجعني.,معدتي تاذيني.,معدتي عم توجعني.,معدتي توجع.,معدتي بتوجعني.,معدتي عم توجعني.,معدتي تألمني.,معدتي كتضرني.,بطني يوجعني.,معدتي بتوجعني.,بطني تؤلم.,معدتي تاذيني.,معدتي تؤلمني,معدتي تعورني.,عندي وجع فالمعدة.,معدتي توجعني.,معدتي بتوجعني,بطني بتوجعني.,عندي وجيعة ماعدتي.,بطني توجع.,كرشي توجع فيا.
16839,الطابع مشان بعت هالرسالة عاليابان؟,بكام رسوم البريد عشان ابعت الجواب دة بالبريد لليابان؟,سعر البريد باش نبعث الرسالة لليابان؟,كم رسوم البريد عشان أبعت هاي الرسالة اليابان؟,بكام تكلفة البوسطة لبعت الجواب ده لليابان؟,شكد رسوم البريد ادز هاي الرسالة لليابان؟,ببيش بريد ارسال هاي الرسالة لليابان؟,أديش تكلفة البريد إزا إبعت هالرسالة عاليابان؟,طوابع البريد عشان ندز بالبريد الرسالة هضي لليابان؟,رسوم البريد إيه عشان أبعت الجواب ده لليابان؟,أديش أجرة إرسال هالرسالة عاليابان؟,كم رسوم البريد ااذا برسل هالرسالة لليابان؟,بشحال البريد باش نصيفط الرسالة لليابان؟,كم رسوم البريد عشان ارسل الرسالة دي لليأبان؟,قديش أجرة البريد عشان أبعت هاي الرسالة لليابان؟,كم سعر البريد عشان أرسل الرسالة دي لليابان؟,اشقد يكلف البريد لارسال الرساله لليابان؟,كم أجرة البريد لإرسال الخطاب اليابان,بجم البريد لإرسال الرسالة اليابان؟,اشحال كايسوى التنبر باش تصيفط الرسالة لليابان؟,رسوم البريد لارسال الرسالة اليابان؟,قديش رسوم البريد ابعث هاي الرسالة لليابان؟,ارسل الرساله لليابان البريد؟,طوابع البريد باش نبعث الجواب لليابان؟,حق البريد باش نبعت الرسالة لليابان؟,تيمبري باش نبعث جواب ليابان؟
16842,كاسة نبيذ.,عاوز كاس نبيذ.,راني حاب كأس شيري.,كاسة خمر.,كنت عايز كاس شيري.,اريد كلاص شيري.,اريد كلاص شيري.,كاس نبيد.,نبي طاسة خمرة.,عاوز كاس نبيذ جاف.,كاسة شيري.,بغيت كاس شيري.,بغيت كأس شيري.,أبا كاسة خمرة.,كاسة شيري.,داير كاس شيري.,اغيد كلاص الخمره.,أريد زجاجة نبيذ شيري الأسباني,أبغا قلاص النبيذ.,بغيت كاس د الشيري.,ابغى كأس شيري.,كاسة شيري,اشتي قلص شيري.,نحب كاس خمر.,نبي طاسة شيري.,مذابيا كاس شري.
16869,حدا ياخدك المطار؟,محتاج حد ياخدك المطار؟,نجي نجيبك المطار؟,بتحتاج حد ياخدك المطار؟,محتاج انك حد ياخدك المطار؟,تحتاج واحد ياخذك المطار؟,تريد واحد ياخذك المطار؟,حدا يجيبك المطار؟,تبي حد ياخذك المطار؟,محتاج حد ياخدك المطار؟,لازمك حدا يجيبك المطار؟,تحتاج احد ياخذك المطار؟,تحتاج تتهز المطار؟,تبا تناخذ المطار؟,بتحب ياخدوك المطار؟,بتحتاج تترفع المطار؟,اتغيد توصيله المطار؟,تريد يأتي أحد ليأخذك المطار,تحتاج يتم شلها المطار؟,محتاج يجي موراك للمطار؟,تحتاج ياخذك المطار؟,بتحتاج حدا ياخدك المطار؟,تشتي احد يشل المطار؟,تجي تلوج المطار؟,تبي حد يجيبك المطار؟,تحب شكون يجيبك ملمطار؟
16872,بتبدا الطلعة عالأربعة ونص بقا سمحت كون هيك.,الركوب بيبدأ أربعة ونص فمن فضلكم تكونوا كدة.,اجراءات الصعود تبدا الساعة الرابعة. ارواح قبل.,الصعود للطيارة ببدا الأربعة ونص فلو سمحتوا كونو هيك.,البوردنج هيبتدي الساعة اربعة ونص فلو سمحت خليك كدة.,الصعود يبدي الساعة اربعة ونص رجاءً كون الوقت.,الصعود للطيارة يبدي اربعة ونص كون قبلها.,ببلش الركوب عالساعة أربعة ونصف فإزا بتريد كون أبل هالوأت.,الإقلاع حيبدا الاربعه نص فلو سمحتم خليكم غادي قبله بوقت.,المجلس حيبدأ أربعة ونص عشان كدة فضلك كون موجود قلبك كدة.,الصعود ببلش عالساعة أربعة ونص لهيك كون بوقت رجاءً.,الصعود يبتدي اربع ونص فلو سمحت كون الوقت.,الصعود غيبدا الرابعة وثلاثين داكشي خاصك تكون قبل.,الصعود يبدا أربعة ونص فلو سمحت تعال دا الوقت.,ركوب الطيارة بيبدا الأربعة نص فلو سمحت كون قبل.,الركوب ببدا الرابعة تلاتين عشان كدا كون الزمن داك.,الصعود يبدي بالاربعه ونص لذلك رجاءا كونو هنوك عندا.,سيبدأ الصعود متن الطائرة الساعة الرابعة والنصف لذلك فضلكم كونوا الموعد,الصعود يبدأ أربع ونص لذا يرجى تكون ذلك.,الركوب غايبدى الربعة نص إذن عافاك كون قبل.,الصعود يبدأ الساعة اربع نصف لذلك سمحت كن الوقت.,الصعود ببلش الاربعة نص عشان كون,بيقلع الساعه اربع وثلاثين لهذا سمحت كون هذاك الوقت.,الدخول للطيارة يبدى الاربعة نصف. ايجاو قبل.,الركوب يبدا الاربعه تلاتين دقيقه فامن فضلك كون غادي هكي.,التسجيل يبدا معا أربعة نص مالا اجا وقت هاذاك.
16878,تلاتين ألف ين.,تلاتين ألف ين.,ثلاثون ألف ين.,تلاتين ألف ين.,تلاتين الف ين.,تلاثين الف ين.,تلاثين الف ين.,تلاتين ألف ين.,ثلاثين الف ين.,تلاتين ألف ين.,تلاتين ألف ين.,ثلاثين ألف ين.,ثلاثين ألف ين.,تلاتة الاف ين.,تلاتين ألف ين.,تلاتين ألف ين.,ثلاثين الف ين.,ثلاثين ألف ين,ثلاثين ألف ين.,ابتداءا تلاتين ألف ين.,ثلاثين الف ين.,ثلاثين ألف ين.,ثلاثين الف ين.,ثلاثين الف يان.,تلاتين الف ين.,تلاثين ألف يان.
